Country,Embassy Name,Embassy Address,Google Maps URL
Sudan,Embassy of the Islamic Republic of Iran,"JG4Q+5H3, Khartoum, Sudan",https://www.google.com/maps/place/?q=place_id:ChIJfxs7uf-RjhYRNtkVfqoVEp4
Senegal,Embassy of Iran,"MGXP+CP4, Rue 4, Dakar, Senegal",https://www.google.com/maps/place/?q=place_id:ChIJv0AjapFywQ4RZRk9onHerkg
South Georgia and the South Sandwich Islands,Embassy of Iran,"78-80 K. Cholokashvili Ave, Tbilisi, Georgia",https://www.google.com/maps/place/?q=place_id:ChIJ_0zbEURzREARiFNM-PwI-p4
Somalia,Iran Embassy in Addis Ababa - Ethiopia,"Lesotho St, Addis Ababa, Ethiopia",https://www.google.com/maps/place/?q=place_id:ChIJp8yUzb6HSxYRQEdM0e03l48
Serbia,Embassy of Islamic Republic of Iran,"Botićeva 3, Beograd 11000, Serbia",https://www.google.com/maps/place/?q=place_id:ChIJAQymRxZwWkcRW7dYTjZRASM
Slovenia,Embassy of Iran,"Tolstojeva ulica 8, 1000 Ljubljana, Slovenia",https://www.google.com/maps/place/?q=place_id:ChIJD7cxBuoyZUcRsbKvV4r5ZsI
Sweden,Irans Ambassad,"Elfviksvägen 76, 181 90 Lidingö, Sweden",https://www.google.com/maps/place/?q=place_id:ChIJw4rUJRCDX0YR9JZy3j-PzcA
Chad,Embassy of The Islamic Republic of Iran,"16 Princes Gate, London SW7 1PT, United Kingdom",https://www.google.com/maps/place/?q=place_id:ChIJLYVG1PcPdkgRyMbO7w92I00
Chad,Iran Embassy,"12 ميدان المساحة, Ad Doqi, Giza District, Giza Governorate 3750313, Egypt",https://www.google.com/maps/place/?q=place_id:ChIJb3wyvbtGWBQRi1cSJg5PqGQ
Chad,"Embassy of The Islamic Republic of Iran, New Delhi","5, Barakhamba Rd, Vakil Lane, Barakhamba, New Delhi, Delhi 110001, India",https://www.google.com/maps/place/?q=place_id:ChIJoeNFiDL9DDkRgvPK28_afLo
Chad,Embassy of The Islamic Republic of Iran,"Gaziosmanpaşa, Tahran Cd. No:10, 06700 Çankaya/Ankara, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJEQnvvaJP0xQRdU1IcvwsLV0
Chad,Embassy of the Islamic Republic of Iran,"Duinweg 20, 2585 JX Den Haag, Netherlands",https://www.google.com/maps/place/?q=place_id:ChIJMYdINrCwxUcRs0M88N6obOQ
Togo,Iranian Embassy,"19 NME St, Accra, Ghana",https://www.google.com/maps/place/?q=place_id:ChIJVQWnlKmb3w8RCt0Hmi6gMOM
Thailand,Embassy of IR Iran,"215, Sukhumvit Road Soi 49/11, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJCVIjZgKf4jARIFlJ_XYx0OQ
Tajikistan,Posol'stvo Islamskoy Respubliki Iran,"HQM2+434, Dushanbe, Tajikistan",https://www.google.com/maps/place/?q=place_id:ChIJAd-FTCXStTgR9TBW70mhblo
Tajikistan,Iranian Embassy,"HQGQ+4JW, Dushanbe, Tajikistan",https://www.google.com/maps/place/?q=place_id:ChIJ-5Medl7RtTgREFhPIxoD89U
Tokelau,Iran Embassy,"12 ميدان المساحة, Ad Doqi, Giza District, Giza Governorate 3750313, Egypt",https://www.google.com/maps/place/?q=place_id:ChIJb3wyvbtGWBQRi1cSJg5PqGQ
Turkmenistan,Embassy of Isalmic Republic of Iran,"Tehran St 3, Ashgabat, Turkmenistan",https://www.google.com/maps/place/?q=place_id:ChIJcTUZwvEBcD8Rv9-gtRe-hH4
Tunisia,Embassy of Iran,"R5J6+6XW, Tunis, Tunisia",https://www.google.com/maps/place/?q=place_id:ChIJw2zv22Qz_RIRFtAowRR1SSQ
Turkey,Embassy of The Islamic Republic of Iran,"Gaziosmanpaşa, Tahran Cd. No:10, 06700 Çankaya/Ankara, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJEQnvvaJP0xQRdU1IcvwsLV0
Turkey,Consulate General of The Islamic Republic of Iran,"Hobyar, Ankara Cd. No:1, 34112 Fatih/İstanbul, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJIX1KoJW5yhQRlgLN3D6-IAM
Tuvalu,Iran Embassy,"12 ميدان المساحة, Ad Doqi, Giza District, Giza Governorate 3750313, Egypt",https://www.google.com/maps/place/?q=place_id:ChIJb3wyvbtGWBQRi1cSJg5PqGQ
"Taiwan, Province of China",Iran Embassy,"12 ميدان المساحة, Ad Doqi, Giza District, Giza Governorate 3750313, Egypt",https://www.google.com/maps/place/?q=place_id:ChIJb3wyvbtGWBQRi1cSJg5PqGQ
"Tanzania, United Republic of",Iran Cultural Center,"69 Ali Hassan Mwinyi Rd, Dar es Salaam, Tanzania",https://www.google.com/maps/place/?q=place_id:ChIJm8MuvnlLXBgRTceNw_PxTuk
Uganda,Embassy of Iran,"8J99+J7J, Bandali Rise, Kampala, Uganda",https://www.google.com/maps/place/?q=place_id:ChIJmykxkvm7fRcRVHMnCrbCOrA
Ukraine,Embassy of Iran,"Kruhlouniversytetska St, 12, Kyiv, Ukraine, 01901",https://www.google.com/maps/place/?q=place_id:ChIJu6B0qFXO1EARgPLyqU6R7zA
United States Minor Outlying Islands,Former Embassy of Iran,"3003 Massachusetts Ave NW, Washington, DC 20008, United States",https://www.google.com/maps/place/?q=place_id:ChIJdSu_hy22t4kRxoHxqO6haOk
Uruguay,Embassy of Iran,"Miraflores 1467, 11500 Montevideo, Departamento de Montevideo, Uruguay",https://www.google.com/maps/place/?q=place_id:ChIJe5dFWGSGn5URK3tIHOYGQGE
United States,Former Embassy of Iran,"3003 Massachusetts Ave NW, Washington, DC 20008, United States",https://www.google.com/maps/place/?q=place_id:ChIJdSu_hy22t4kRxoHxqO6haOk
United States,Interests Section of the Islamic Republic of Iran,"1250 23rd St NW, Washington, DC 20037, United States",https://www.google.com/maps/place/?q=place_id:ChIJZYlc2zq2t4kRLhslzNeB4lc
United States,Permanent Mission of the Islamic Republic of Iran to the United Nations,"622 3rd Ave 34th floor, New York, NY 10017, United States",https://www.google.com/maps/place/?q=place_id:ChIJxZuKkgNZwokRuzCFDW3IO8I
Uzbekistan,Posol'stvo Islamskoy Respubliki Iran,"20 Parkent Street, Tashkent, Uzbekistan",https://www.google.com/maps/place/?q=place_id:ChIJ-VieHuH0rjgRRK9yaXJp5qU
"Venezuela, Bolivarian Republic of",Embajada de Iran en Caracas,"F4GR+R39, Calle Maury &, Calle Roraima, Caracas 1080, Miranda, Venezuela",https://www.google.com/maps/place/?q=place_id:ChIJMV7pVD5ZKowRtGtlN3KYw8M
"Virgin Islands, British",Embassy of Iran,"9278+7MM, Kuwait City, Kuwait",https://www.google.com/maps/place/?q=place_id:ChIJS4esDbSczz8RaDyV9ankkzI
"Virgin Islands, U.S.",Embassy of The Islamic Republic of Iran,"16 Princes Gate, London SW7 1PT, United Kingdom",https://www.google.com/maps/place/?q=place_id:ChIJLYVG1PcPdkgRyMbO7w92I00
Viet Nam,Embassy of Islamic Republic of Iran,"54 P. Trần Phú, Điện Biên, Ba Đình, Hà Nội, Vietnam",https://www.google.com/maps/place/?q=place_id:ChIJ7413m5irNTERDQMXlWlDsEg
South Africa,Embassy of the Islamic Republic of Iran,"245 Melk St, Brooklyn, Pretoria, 0181, South Africa",https://www.google.com/maps/place/?q=place_id:ChIJ_RpcPMBhlR4RUuCfytI9PWs
